latitude,longitude,total_rooms,house_value
34.08,-117.93,1371,187100
34.08,-117.93,689,206000
34.08,-117.93,1597,197000
34.08,-117.93,1788,185800
34.08,-117.91,2325,217100
34.08,-117.91,1443,186900
34.08,-117.92,1479,189600
34.08,-117.92,1860,207000
34.08,-117.92,1897,199400
34.1,-117.91,3694,181100
34.09,-117.91,4327,185400
34.09,-117.92,1810,165700
34.1,-117.92,1921,150500
34.1,-117.9,3007,166000
34.1,-117.91,2746,166700
34.1,-117.92,2994,160700
34.1,-117.89,3341,180400
34.1,-117.89,3185,175900
34.1,-117.89,2048,168600
34.1,-117.9,2739,176600
34.09,-117.9,1562,220800
34.08,-117.9,2068,201200
34.09,-117.89,1055,181300
34.09,-117.89,1205,188900
34.09,-117.89,1813,176700
34.09,-117.9,1726,191800
34.08,-117.88,6132,187800
34.08,-117.89,1711,215600
34.08,-117.89,2115,207400
34.07,-117.89,2374,200300
34.08,-117.9,5482,204400
34.06,-117.87,3652,428500
34.06,-117.88,6689,491200
34.06,-117.9,1313,287200
34.06,-117.9,1701,274700
34.06,-117.9,1330,266200
34.07,-117.89,1439,188600
34.07,-117.9,1646,172000
34.07,-117.89,834,218800
34.06,-117.9,2956,268300
34.07,-117.9,1009,249400
34.07,-117.91,1390,189000
34.07,-117.91,2938,204200
34.06,-117.92,2819,197600
34.07,-117.92,1057,191700
34.07,-117.92,1699,195500
34.06,-117.91,3250,218300
34.05,-117.91,3189,211100
34.06,-117.92,2894,224900
34.06,-117.93,1505,202100
34.06,-117.93,1022,187500
34.05,-117.93,1340,205100
34.05,-117.93,3055,190700
34.07,-117.92,175,182500
34.06,-117.93,3342,202800
34.05,-117.95,1428,204800
34.06,-117.94,3418,210200
34.06,-117.94,1921,193900
34.07,-117.93,1207,207300
34.07,-117.94,1814,170800
34.07,-117.95,1375,195200
34.06,-117.95,2252,184800
34.07,-117.96,2819,191700
34.06,-117.96,2226,183200
34.06,-117.96,2017,167300
34.05,-117.97,1452,162700
34.06,-117.97,3580,166800
34.06,-117.98,1353,160300
34.06,-117.97,2516,155500
34.06,-117.98,2391,160700
34.05,-117.98,2342,156900
34.05,-117.99,1792,151100
34.05,-117.97,2028,157600
34.05,-117.97,931,158000
34.05,-117.97,1299,161400
34.05,-117.97,2050,155700
34.05,-117.98,1560,159800
34.04,-117.98,2547,154600
34.04,-117.97,1507,163300
34.04,-117.97,1686,157300
34.03,-117.96,2093,150400
34.03,-117.96,1623,152600
34.03,-117.95,1453,155800
34.03,-117.95,804,145700
34.05,-117.96,1254,163100
34.05,-117.96,1475,158600
34.05,-117.95,1309,156500
34.04,-117.95,1044,153900
34.04,-117.96,1141,148300
34.04,-117.96,1458,158100
34.04,-117.96,1381,146900
34.05,-117.96,1993,181900
34.05,-117.94,1729,163500
34.04,-117.94,1431,160200
34.04,-117.94,1403,163000
34.05,-117.94,1519,161200
34.05,-117.95,2349,154500
34.04,-117.94,1493,158900
34.04,-117.95,2610,150800
34.03,-117.94,1499,149000
34.03,-117.94,1375,151800
34.03,-117.95,1782,157900
34.01,-117.93,3188,157600
34.01,-117.93,1733,153800
34.02,-117.94,5026,162900
34.02,-117.95,1129,135600
34.02,-117.95,1919,144100
34.03,-117.92,1341,157300
34.03,-117.92,1819,162400
34.03,-117.92,1469,159500
34.03,-117.93,2160,163100
34.03,-117.93,2246,164500
34.04,-117.93,6361,181000
34.04,-117.93,1336,178100
34.04,-117.9,11989,278300
34.05,-117.9,629,330400
34.04,-117.91,8749,168800
34.05,-117.92,2241,161900
34.01,-117.88,6756,178200
34.0,-117.88,5459,192100
34.01,-117.89,4535,154100
34.01,-117.9,1702,131100
34.01,-117.9,2383,141400
34.02,-117.91,5973,199300
34.02,-117.9,14058,226200
34.02,-117.91,6269,136200
34.01,-117.92,3055,127200
34.04,-117.98,1468,190600
34.02,-117.96,349,133300
34.03,-117.98,797,191100
33.99,-117.9,8076,171900
34.0,-117.92,116,136300
34.0,-117.88,265,187500
33.99,-117.89,3272,211300
33.99,-117.87,2837,209700
34.05,-118.01,682,138000
34.04,-117.99,4468,168300
34.04,-118.02,5640,215400
34.03,-118.0,6909,226100
34.02,-117.98,2945,183900
34.02,-117.98,3512,193200
34.01,-117.98,2643,262100
34.0,-117.99,2988,382500
34.02,-118.02,5992,302400
34.01,-117.97,3530,152900
34.01,-117.97,2006,165500
34.0,-117.97,1983,179000
33.99,-117.97,5284,289900
34.0,-117.98,3632,324900
33.99,-117.98,3343,334300
33.98,-117.98,2275,333500
33.98,-117.99,8399,360400
34.0,-117.95,2376,176300
34.0,-117.96,5462,186700
34.0,-117.96,2777,183800
33.98,-117.92,16414,362500
33.98,-117.95,16042,330400
33.99,-117.94,6100,284000
33.99,-117.95,3978,269900
33.99,-117.95,1219,325000
33.99,-117.95,1075,332200
33.99,-117.96,1348,297600
33.99,-117.96,2799,311100
33.99,-117.97,3335,300300
33.98,-117.96,1259,302200
33.96,-117.88,19059,265200
33.98,-117.89,3088,184500
33.98,-117.9,9893,186700
33.97,-117.9,7353,213200
34.06,-117.75,1171,105800
34.06,-117.75,62,112500
34.06,-117.74,1391,137500
34.05,-117.75,437,107500
34.05,-117.75,378,94600
34.06,-117.75,477,112500
34.06,-117.75,24,67500
34.15,-117.94,859,220100
34.16,-117.95,7116,273800
34.14,-117.94,1620,219400
34.14,-117.95,3859,184500
34.14,-117.95,1943,137500
34.14,-117.96,2221,151700
34.14,-117.96,1994,163900
34.14,-117.96,907,179600
34.14,-117.97,3595,150300
34.14,-117.97,1328,136000
34.13,-117.97,683,151700
34.14,-117.98,1596,148000
34.13,-117.97,2038,144500
34.13,-117.98,1447,142900
34.13,-117.98,2110,130500
34.15,-117.97,2474,500001
34.17,-117.97,5005,295000
34.16,-118.0,1020,311800
34.16,-118.01,1745,318500
34.18,-117.99,2981,365000
34.16,-117.99,3838,262000
34.16,-118.0,1354,270600
34.15,-118.0,3436,256800
34.15,-118.01,2234,265500
34.15,-118.02,2419,280800
34.17,-118.02,3868,500001
34.16,-118.03,1640,500001
34.15,-118.03,1694,486800
34.15,-118.02,2267,307400
34.17,-118.06,2726,410400
34.17,-118.05,2535,388900
34.17,-118.04,1885,265700
34.18,-118.04,3134,455400
34.16,-118.04,1594,350700
34.16,-118.05,3908,376800
34.16,-118.05,3320,278600
34.16,-118.06,1467,286500
34.16,-118.06,2297,362500
34.16,-118.07,3585,330000
34.16,-118.03,1401,484700
34.16,-118.03,2731,500001
34.15,-118.05,5131,500001
34.15,-118.06,1980,500001
34.14,-118.05,2125,500001
34.13,-118.06,4307,391500
34.14,-118.06,2461,437300
34.14,-118.06,2662,500001
34.14,-118.03,1446,352200
34.13,-118.04,3359,276200
34.15,-118.04,1523,377200
34.13,-118.04,249,500001
34.13,-118.05,3264,218300
34.13,-118.06,12139,227300
34.14,-118.02,1077,252800
34.13,-118.02,3308,273600
34.14,-118.03,4353,242600
34.13,-118.01,1332,365900
34.13,-118.02,2874,430900
34.13,-118.02,1966,429000
34.13,-118.03,2352,445700
34.12,-118.02,2250,366000
34.11,-118.02,2454,414800
34.12,-118.02,1471,395100
34.12,-118.02,1778,408500
34.11,-118.03,2837,437400
34.14,-118.01,3350,161700
34.14,-118.01,3425,187300
34.14,-118.02,6854,222800
34.15,-117.99,2492,185600
34.15,-118.0,2583,178300
34.15,-118.01,6597,184100
34.14,-117.98,6341,235200
34.14,-117.99,2346,153000
34.13,-118.0,2584,167000
34.14,-118.0,1298,178100
34.14,-118.0,1302,166900
34.13,-118.0,1005,158100
34.13,-117.99,1568,129400
34.12,-117.99,1527,130100
34.12,-117.99,1040,139200
34.12,-118.0,1340,175000
34.12,-118.0,870,173800
34.13,-118.01,3374,212300
34.12,-118.01,1185,214800
34.12,-118.01,1937,278400
34.11,-118.01,1978,212200
34.11,-118.01,1858,211600
34.11,-118.01,1722,212200
34.1,-118.02,1928,233700
34.1,-118.02,452,226000
34.11,-118.02,1504,219000
34.1,-118.03,2301,233600
34.1,-118.03,2773,201700
34.1,-118.03,2647,223900
34.1,-118.03,2668,233100
34.11,-118.03,2076,416900
34.11,-118.04,773,447100
34.11,-118.04,1275,500001
34.11,-118.05,3677,426500
34.13,-118.04,2485,430200
34.12,-118.04,2522,445200
34.12,-118.04,2007,500001
34.12,-118.04,2170,500001
34.12,-118.05,5218,476700
34.12,-118.06,3891,248100
34.12,-118.06,2941,271500
34.12,-118.06,2053,275400
34.11,-118.05,1410,272400
34.11,-118.06,2178,239500
34.11,-118.06,2603,248700
34.1,-118.04,2302,273800
34.1,-118.05,1606,272600
34.1,-118.06,3229,257100
34.1,-118.06,1576,283600
34.1,-118.06,1833,256700
34.1,-118.06,2438,260100
34.1,-118.04,2317,235300
34.09,-118.04,2597,248900
34.1,-118.05,2143,252200
34.1,-118.05,2065,274300
34.09,-118.06,2036,262500
34.1,-118.06,1960,265900
34.09,-118.06,1239,258100
34.09,-118.06,1975,251600
34.09,-118.07,1745,198100
34.09,-118.07,1224,202400
34.09,-118.08,2557,208800
34.09,-118.08,1823,207200
34.09,-118.08,3214,206800
34.09,-118.04,2001,183000
34.08,-118.04,1148,173300
34.09,-118.04,1339,186000
34.09,-118.05,602,146400
34.09,-118.02,1747,191800
34.08,-118.02,2741,175200
34.09,-118.02,2080,170000
34.09,-118.03,1219,180900
34.08,-118.03,1780,169600
34.1,-118.0,2249,176300
34.09,-118.01,3402,179200
34.1,-118.01,2424,181400
34.1,-118.01,2120,166300
34.08,-118.0,2003,195300
34.08,-118.01,2281,166300
34.08,-118.02,2769,175900
34.08,-118.01,1852,173600
34.09,-118.01,1613,181700
34.08,-118.0,1627,185100
34.08,-118.02,2402,164200
34.08,-118.03,775,159200
34.08,-118.03,1597,162800
34.07,-118.04,177,131300
34.08,-118.05,572,138800
34.08,-118.05,4909,143500
34.08,-118.05,1572,159200
34.08,-118.06,778,180500
34.08,-118.06,1197,189100
34.08,-118.06,1988,201500
34.08,-118.07,2462,211900
34.07,-118.07,1554,207100
34.08,-118.07,1210,214600
34.07,-118.05,4492,183100
34.07,-118.06,2308,184400
34.07,-118.03,1091,152000
34.06,-118.03,1018,162100
34.07,-118.04,1382,174000
34.07,-118.04,2451,173100
34.07,-118.01,6311,182600
34.06,-118.01,557,155400
34.07,-118.01,5684,166800
34.07,-118.02,3245,156300
34.06,-118.03,1513,170600
34.06,-118.03,2343,135200
34.06,-118.03,2510,157800
34.06,-118.04,957,153400
34.06,-118.04,2019,154200
34.06,-118.04,1258,176100
34.06,-118.05,2286,174500
34.06,-118.05,531,162500
34.06,-118.05,1022,142000
34.06,-118.06,2127,173900
34.06,-118.06,1778,165900
34.07,-118.07,1370,199300
34.07,-118.08,4089,205500
34.06,-118.07,2873,168600
34.05,-118.04,1252,156800
34.05,-118.05,1084,162200
34.04,-118.06,1516,160300
34.06,-118.03,2469,151400
34.05,-118.04,1058,137500
34.04,-118.04,1734,160600
34.04,-118.04,1619,165100
34.04,-118.05,1348,161200
34.03,-118.06,21,175000
34.06,-118.02,2929,173800
34.05,-118.02,1610,156300
34.05,-118.03,1359,157500
34.05,-118.03,1345,142300
34.05,-118.01,1135,161700
34.05,-118.02,991,167000
34.05,-118.02,2464,165800
34.04,-118.02,6175,158100
34.18,-118.09,3113,500001
34.17,-118.07,4062,454800
34.17,-118.07,2415,326100
34.17,-118.07,2142,326000
34.18,-118.1,2321,450000
34.19,-118.11,1430,483300
34.19,-118.12,2405,444100
34.2,-118.11,4915,359400
34.2,-118.13,2676,295500
34.19,-118.13,2539,303900
34.21,-118.13,1449,274100
34.2,-118.13,1213,234000
34.2,-118.13,1271,240200
34.19,-118.13,1621,242200
34.19,-118.14,3595,201000
34.2,-118.14,2569,207400
34.2,-118.15,1997,210300
34.2,-118.15,1786,182100
34.2,-118.15,1505,184200
34.21,-118.15,2765,238900
34.19,-118.15,1854,161600
34.19,-118.15,1717,160700
34.19,-118.16,1840,177900
34.2,-118.16,1810,176000
34.22,-118.18,1983,241700
34.22,-118.19,10626,500001
34.22,-118.21,2260,500001
34.2,-118.18,1473,415900
34.2,-118.19,2031,483700
34.21,-118.19,1602,500001
34.21,-118.2,1477,500001
34.21,-118.2,1493,443900
34.21,-118.21,1676,450800
34.23,-118.22,3296,500001
34.22,-118.21,3008,500001
34.22,-118.22,2686,500001
34.22,-118.23,1376,431800
34.2,-118.21,3646,500001
34.2,-118.2,2890,500001
34.19,-118.18,1371,500001
34.19,-118.19,2061,500001
34.19,-118.2,2176,500001
34.17,-118.18,4269,500001
34.16,-118.18,5012,500001
34.18,-118.15,2230,142100
34.17,-118.15,2553,127500
34.18,-118.16,1870,136100
34.18,-118.16,568,135700
34.17,-118.16,1193,163800
34.18,-118.17,1401,218800
34.18,-118.15,1521,154900
34.19,-118.16,2076,149200
34.19,-118.16,2195,153500
34.18,-118.17,1280,166700
34.19,-118.17,1790,173100
34.19,-118.13,2203,234000
34.18,-118.14,3457,226500
34.19,-118.14,1678,237000
34.19,-118.15,1750,163100
34.18,-118.1,2168,300900
34.18,-118.11,3571,376000
34.18,-118.12,2357,352700
34.18,-118.13,3094,310900
34.17,-118.1,1774,279600
34.17,-118.1,1111,268100
34.17,-118.11,3374,261600
34.17,-118.11,2837,234600
34.18,-118.12,2344,230600
34.18,-118.13,1464,309100
34.17,-118.12,2705,225000
34.17,-118.12,1835,315400
34.17,-118.13,1784,261500
34.18,-118.14,1700,175000
34.17,-118.14,2667,173100
34.17,-118.14,2757,166800
34.18,-118.14,1493,154400
34.17,-118.14,1054,146700
34.18,-118.15,2612,148800
34.16,-118.15,1711,181300
34.16,-118.15,2471,146600
34.16,-118.16,1284,178400
34.17,-118.16,1508,155400
34.16,-118.16,1276,230700
34.16,-118.16,1576,261800
34.15,-118.16,1721,500001
34.15,-118.16,821,263000
34.16,-118.14,2776,153500
34.15,-118.14,407,187500
34.15,-118.15,275,500001
34.16,-118.15,1925,162500
34.15,-118.15,806,137500
34.17,-118.14,2384,158000
34.16,-118.14,2598,142300
34.16,-118.15,2410,148600
34.17,-118.15,930,146400
34.17,-118.13,1962,200000
34.16,-118.14,2973,156300
34.17,-118.14,2687,205700
34.16,-118.13,2162,176700
34.15,-118.13,1125,141700
34.15,-118.14,1256,500001
34.15,-118.14,1896,175000
34.16,-118.14,1843,215400
34.16,-118.12,1762,188600
34.16,-118.13,2682,169500
34.15,-118.13,1665,155600
34.15,-118.12,557,168800
34.15,-118.12,1671,171400
34.15,-118.13,2099,173100
34.15,-118.13,1119,125000
34.17,-118.12,2948,287900
34.16,-118.13,1872,250400
34.16,-118.13,1596,227900
34.16,-118.13,1787,215000
34.17,-118.09,2875,269300
34.16,-118.1,2795,283700
34.17,-118.1,4505,300500
34.17,-118.12,2166,222600
34.16,-118.11,3158,325600
34.16,-118.11,2489,320300
34.16,-118.11,1353,239900
34.15,-118.11,1950,196100
34.15,-118.11,2193,184100
34.15,-118.12,1760,198200
34.16,-118.12,2218,241900
34.16,-118.1,2863,330200
34.15,-118.1,978,199000
34.15,-118.1,1442,177500
34.16,-118.08,3490,242400
34.15,-118.09,271,237500
34.15,-118.09,670,205000
34.15,-118.09,1467,260100
34.16,-118.09,2199,321100
34.16,-118.07,1804,397500
34.16,-118.07,2459,369400
34.15,-118.07,1095,209200
34.14,-118.07,3200,260400
34.15,-118.08,238,500001
34.14,-118.08,2923,218700
34.14,-118.08,1282,470800
34.13,-118.08,1238,500001
34.13,-118.08,1897,500001
34.14,-118.08,2690,281100
34.14,-118.09,3092,373800
34.15,-118.09,1345,210900
34.14,-118.1,3066,324400
34.14,-118.11,2401,358700
34.14,-118.1,6262,213200
34.14,-118.11,3298,434800
34.14,-118.12,2337,490400
34.14,-118.12,3420,217900
34.13,-118.13,2099,493200
34.14,-118.13,5465,210900
34.14,-118.13,3559,163900
34.14,-118.14,10239,225000
34.14,-118.14,3404,282300
34.14,-118.15,1499,258300
34.14,-118.15,543,55000
34.14,-118.15,403,187500
34.14,-118.16,1551,500001
34.14,-118.16,3039,500001
34.14,-118.17,2257,500001
34.13,-118.18,2734,477800
34.13,-118.18,2902,363000
34.14,-118.18,3039,360900
34.13,-118.15,2763,500001
34.13,-118.15,2443,314700
34.13,-118.16,4003,500001
34.13,-118.13,2826,500001
34.12,-118.13,3156,500001
34.13,-118.14,3569,251100
34.13,-118.14,4438,479700
34.13,-118.15,824,215000
34.13,-118.12,2935,500001
34.12,-118.11,2476,500001
34.12,-118.11,2954,500001
34.12,-118.12,2907,500001
34.11,-118.12,2787,500001
34.11,-118.13,2568,500001
34.11,-118.14,2742,500001
34.13,-118.1,1917,500001
34.13,-118.1,1745,500001
34.12,-118.09,2966,500001
34.12,-118.1,3783,500001
34.12,-118.1,1835,500001
34.13,-118.1,2234,500001
34.13,-118.08,788,396700
34.12,-118.08,1598,325000
34.12,-118.09,2638,342700
34.12,-118.09,1713,359900
34.13,-118.07,3787,251200
34.13,-118.08,4465,228500
34.12,-118.07,2201,279900
34.12,-118.07,1554,272600
34.12,-118.08,2921,264100
34.12,-118.08,1685,270500
34.11,-118.07,2869,270700
34.11,-118.07,832,225000
34.11,-118.08,2628,257200
34.11,-118.08,1969,285300
34.1,-118.08,2830,214600
34.11,-118.09,2966,316800
34.11,-118.09,1883,414800
34.1,-118.1,1788,280000
34.11,-118.1,3367,351400
34.11,-118.11,2131,352200
34.1,-118.11,2812,292900
34.11,-118.12,2124,359600
34.1,-118.12,2057,282600
34.1,-118.12,2918,306300
34.1,-118.13,2742,197500
34.09,-118.13,3862,188200
34.1,-118.13,3050,214100
34.09,-118.14,3447,208700
34.11,-118.13,1780,351100
34.1,-118.13,4670,252400
34.1,-118.14,4061,258400
34.11,-118.14,3367,444500
34.1,-118.15,4325,419100
34.11,-118.15,2375,469100
34.11,-118.15,1746,364800
34.11,-118.15,1000,352800
34.12,-118.15,6119,319700
34.12,-118.15,1810,350000
34.12,-118.15,1518,204500
34.12,-118.15,1789,500000
34.12,-118.16,2231,435100
34.12,-118.17,2246,354700
34.11,-118.15,2618,309300
34.1,-118.15,3856,364900
34.11,-118.16,5715,364400
34.11,-118.16,1091,263600
34.11,-118.17,1758,278900
34.11,-118.17,4971,381400
34.1,-118.17,4444,477300
34.1,-118.14,4073,231000
34.09,-118.15,1935,192800
34.09,-118.15,2203,225800
34.09,-118.16,1722,224000
34.1,-118.15,3514,229300
34.08,-118.15,1053,205600
34.08,-118.15,3697,199200
34.09,-118.14,4164,218800
34.09,-118.14,1745,219000
34.08,-118.14,3988,170000
34.08,-118.14,1433,191700
34.08,-118.14,2999,217800
34.07,-118.14,695,220400
34.1,-118.11,2012,226600
34.09,-118.12,4870,188400
34.09,-118.13,700,191700
34.09,-118.13,2562,219000
34.08,-118.13,1931,228400
34.1,-118.09,6010,201700
34.1,-118.1,1379,183100
34.09,-118.09,1068,188500
34.09,-118.1,2352,258000
34.1,-118.1,1937,234600
34.1,-118.11,3090,192500
34.1,-118.1,2578,210900
34.1,-118.07,2253,259800
34.09,-118.07,2178,212000
34.1,-118.07,676,187500
34.1,-118.07,4275,214100
34.1,-118.08,2679,213200
34.1,-118.09,1904,210400
34.08,-118.08,1889,205200
34.08,-118.08,1716,211400
34.09,-118.09,855,224000
34.08,-118.09,1513,235600
34.08,-118.09,1430,206000
34.08,-118.09,1003,218300
34.09,-118.1,1460,227300
34.08,-118.1,2894,208100
34.08,-118.1,4510,204600
34.09,-118.1,2822,238300
34.08,-118.11,3172,243200
34.08,-118.11,2350,201000
34.08,-118.11,1106,244800
34.07,-118.11,1130,244400
34.09,-118.12,3603,208000
34.08,-118.12,1437,245700
34.08,-118.12,1782,268200
34.08,-118.13,3848,227100
34.08,-118.12,2248,253900
34.08,-118.13,2517,223000
34.08,-118.12,2433,234900
34.07,-118.13,1880,220500
34.07,-118.12,1770,212500
34.07,-118.12,1050,215600
34.06,-118.12,1190,211800
34.06,-118.13,1714,183900
34.07,-118.13,2130,192200
34.06,-118.12,5137,181600
34.07,-118.11,3215,202300
34.06,-118.11,2609,192300
34.07,-118.14,1036,235000
34.06,-118.14,2390,245700
34.06,-118.14,1339,253800
34.07,-118.15,1983,234400
34.07,-118.15,1626,220700
34.07,-118.16,2994,241500
34.07,-118.16,3836,254600
34.07,-118.15,1072,242700
34.06,-118.15,3855,204300
34.06,-118.16,4284,315100
34.06,-118.16,1675,301100
34.05,-118.14,5478,341100
34.05,-118.15,3362,305800
34.05,-118.15,3287,293300
34.06,-118.13,1692,198500
34.06,-118.14,5257,237200
34.05,-118.13,3229,268400
34.05,-118.14,1880,236400
34.06,-118.12,1729,197200
34.06,-118.12,1137,233300
34.06,-118.12,1526,214700
34.06,-118.11,1273,214700
34.06,-118.11,2416,163700
34.06,-118.11,2628,160300
34.07,-118.09,593,199300
34.07,-118.09,1036,184200
34.08,-118.1,1349,182100
34.07,-118.1,1179,176800
34.07,-118.11,1270,186600
34.07,-118.1,1240,170300
34.07,-118.1,3661,185000
34.07,-118.09,794,170800
34.07,-118.1,3437,203700
34.07,-118.09,726,183200
34.07,-118.09,1054,188500
34.06,-118.09,1980,179400
34.06,-118.09,3230,171600
34.04,-118.08,5841,185100
34.06,-118.09,1146,185600
34.06,-118.1,2852,178800
34.06,-118.1,1463,179200
34.06,-118.11,1547,187500
34.05,-118.09,1764,199000
34.05,-118.1,3559,183300
34.05,-118.1,1495,152300
34.04,-118.09,5580,168500
34.04,-118.09,1543,272600
34.05,-118.11,3436,266700
34.04,-118.11,3913,258000
34.05,-118.12,3775,247600
34.04,-118.12,1038,254900
34.04,-118.13,1938,227300
34.04,-118.13,1444,220500
34.03,-118.14,1447,211500
34.04,-118.15,818,203300
34.04,-118.14,1949,209300
34.04,-118.14,1966,198800
34.04,-118.14,1129,243200
34.03,-118.11,1493,213700
34.04,-118.13,2205,211400
34.04,-118.12,2103,235300
34.04,-118.12,1064,246900
33.95,-117.93,3600,500001
33.95,-117.95,4943,379300
33.97,-117.95,1113,500001
33.96,-117.97,4873,441900
33.95,-117.98,4055,282400
33.94,-117.98,4297,258800
33.95,-117.99,2217,498600
33.95,-118.0,1431,401000
33.95,-118.01,1755,296700
33.96,-118.0,2414,453800
33.97,-117.99,4078,500001
34.02,-118.05,40,375000
34.01,-118.03,6531,403700
34.02,-118.06,3548,188800
34.01,-118.06,1962,155100
34.01,-118.07,2245,171000
34.01,-118.07,1391,176800
34.01,-118.08,1973,158100
34.0,-118.07,1392,143800
34.0,-118.08,1188,150900
34.01,-118.08,1914,150200
34.02,-118.08,3789,144200
34.01,-118.08,1091,176400
34.01,-118.08,1248,147600
34.01,-118.09,1465,150600
34.01,-118.09,897,114100
34.01,-118.09,1108,149500
34.0,-118.09,1722,160600
34.0,-118.09,1580,162500
33.99,-118.09,1369,172600
33.99,-118.1,1529,175200
33.99,-118.1,1326,162500
33.99,-118.1,965,190300
33.98,-118.08,1492,165800
33.98,-118.08,1042,157800
33.98,-118.09,1270,160700
33.99,-118.09,2787,177900
33.99,-118.08,1683,170700
33.99,-118.08,1419,162000
33.99,-118.08,2024,163900
34.0,-118.08,1165,166300
33.99,-118.07,1625,164900
33.99,-118.07,1204,163300
33.99,-118.07,552,153300
33.98,-118.06,1723,169200
33.98,-118.06,1410,178000
33.98,-118.06,1342,186900
33.98,-118.06,1146,172600
33.98,-118.06,1862,177600
34.0,-118.06,5002,219800
34.0,-118.07,2976,167300
33.99,-118.05,2480,263400
33.99,-118.04,3531,198600
33.99,-118.05,1619,182400
33.99,-118.06,862,186200
33.99,-118.06,1588,166100
33.99,-118.06,1203,174400
33.99,-118.06,1471,188000
33.98,-118.04,1951,163200
33.98,-118.05,1406,137500
33.98,-118.05,1694,155300
34.0,-118.04,5308,279200
33.99,-118.03,2792,243800
33.98,-118.03,1974,236800
33.98,-118.04,2446,163300
33.98,-118.04,1617,165600
33.98,-118.04,3040,182100
33.99,-118.04,2530,197100
33.98,-118.02,1995,332700
33.97,-118.03,2468,238500
33.97,-118.02,1903,313800
33.97,-118.01,1451,290800
33.97,-118.0,6540,372600
33.96,-118.01,1805,273500
33.96,-118.02,2002,244700
33.96,-118.02,2071,219700
33.97,-118.03,1601,232400
